L,87.564,785.937
L,91.647,795.089
L,95.796,804.211
L,100.011,813.303
L,104.29,822.365
L,108.632,831.396
L,113.037,840.397
L,117.504,849.367
L,122.032,858.305
L,126.62,867.212
L,131.268,876.088
L,135.974,884.932
L,140.738,893.745
L,145.559,902.525
L,150.436,911.273
L,155.368,919.988
L,162.708,932.724
L,167.773,941.358
L,172.892,949.96
L,178.062,958.528
L,183.286,967.063
L,188.561,975.565
L,193.888,984.033
L,199.267,992.469
L,204.696,1000.871
L,210.177,1009.241
L,215.708,1017.577
L,221.289,1025.879
L,226.92,1034.149
L,232.601,1042.385
L,238.331,1050.587
L,244.111,1058.757
L,249.938,1066.893
L,255.815,1074.995
L,261.739,1083.064
L,267.711,1091.1
L,273.731,1099.102
L,279.798,1107.07
L,285.912,1115.005
L,292.073,1122.907
L,298.279,1130.774
L,304.532,1138.608
L,310.831,1146.409
L,317.175,1154.176
L,325.104,1163.76
L,331.549,1171.451
L,338.038,1179.107
L,344.574,1186.726
L,351.156,1194.306
L,357.784,1201.847
L,364.46,1209.347
L,371.183,1216.804
L,377.954,1224.217
L,384.774,1231.584
L,391.644,1238.903
L,398.562,1246.174
L,405.531,1253.395
L,412.551,1260.564
L,419.622,1267.68
L,426.744,1274.741
L,433.918,1281.746
L,441.145,1288.693
L,448.425,1295.581
L,455.759,1302.408
L,463.147,1309.173
L,470.589,1315.874
L,478.086,1322.51
L,485.639,1329.079
L,493.248,1335.58
L,500.913,1342.011
L,508.636,1348.371
L,516.416,1354.659
L,524.254,1360.872
L,532.15,1367.009
L,540.105,1373.069
L,546,1377.48
L,554.059,1383.403
L,562.177,1389.245
L,570.353,1395.007
L,578.587,1400.687
L,586.878,1406.286
L,595.225,1411.804
L,603.628,1417.239
L,612.086,1422.591
L,620.598,1427.86
L,629.163,1433.045
L,637.781,1438.146
L,646.451,1443.163
L,655.173,1448.096
L,663.945,1452.943
L,672.767,1457.704
L,681.638,1462.379
L,690.557,1466.968
L,699.525,1471.469
L,708.539,1475.884
L,717.756,1480.284
L,726.863,1484.519
L,736.017,1488.655
L,745.218,1492.679
L,754.467,1496.58
L,763.764,1500.347
L,773.111,1503.968
L,782.509,1507.432
L,791.957,1510.727
L,801.457,1513.841
L,811.009,1516.763
L,820.615,1519.482
L,830.076,1521.936
L,839.79,1524.217
L,849.558,1526.255
L,859.38,1528.035
L,869.256,1529.541
L,879.186,1530.756
L,889.169,1531.666
L,899.204,1532.253
L,909.293,1532.502
L,923.988,1532.232
L,934.192,1531.578
L,944.375,1530.48
L,954.465,1528.87
L,964.391,1526.682
L,974.079,1523.847
L,983.458,1520.298
L,992.454,1515.968
L,999.96,1511.484
L,1008.05,1505.535
L,1015.579,1498.771
L,1022.502,1491.286
L,1028.774,1483.172
L,1034.351,1474.521
L,1039.189,1465.427
L,1043.244,1455.982
L,1047.072,1444.092
L,1049.243,1434.191
L,1050.588,1424.189
L,1051.161,1414.13
L,1051.019,1404.058
L,1050.217,1394.016
L,1048.008,1379.664
L,1045.824,1369.874
L,1043.153,1360.222
L,1040.033,1350.707
L,1036.502,1341.329
L,1030.536,1327.56
L,1026.137,1318.528
L,1021.421,1309.655
L,1016.387,1300.963
L,1011.035,1292.474
L,1005.364,1284.21
L,999.375,1276.193
L,993.72,1269.216
L,987.111,1261.742
L,980.1,1254.657
L,972.604,1248.06
L,964.54,1242.052
L,955.824,1236.732
L,950.352,1233.96
L,940.498,1229.964
L,930.182,1227.07
L,919.725,1225.533
L,909.448,1225.609
L,899.672,1227.553
L,892.32,1230.684
L,884.823,1236.017
L,878.391,1242.938
L,873.164,1251.044
L,869.284,1259.937
L,866.892,1269.216
L,866.066,1278.57
L,866.641,1287.864
L,868.377,1297.051
L,871.037,1306.086
L,874.38,1314.924
L,878.529,1324.196
L,883.185,1333.163
L,888.334,1341.807
L,893.964,1350.106
L,900.064,1358.04
L,908.856,1367.964
L,915.74,1374.713
L,923.066,1380.987
L,930.866,1386.695
L,939.17,1391.745
L,948.012,1396.044
L,955.472,1398.98
L,962.952,1401.838
L,970.102,1405.084
L,976.575,1409.185
L,982.02,1414.608
L,984.6,1418.567
L,986.577,1422.955
L,987.825,1427.578
L,988.22,1432.244
L,987.636,1436.76
L,985.716,1441.475
L,982.652,1445.696
L,978.707,1449.37
L,974.144,1452.441
L,969.228,1454.856
L,960.799,1457.365
L,952.208,1458.241
L,943.541,1457.816
L,934.885,1456.421
L,926.328,1454.388
L,916.567,1451.574
L,907.033,1448.374
L,897.698,1444.817
L,888.54,1440.932
L,878.592,1436.292
L,869.723,1431.81
L,860.972,1427.077
L,852.334,1422.109
L,843.805,1416.924
L,835.379,1411.536
L,827.052,1405.962
L,818.82,1400.218
L,810.678,1394.321
L,802.622,1388.285
L,794.646,1382.129
L,786.747,1375.867
L,778.919,1369.516
L,771.576,1363.44
L,763.875,1356.959
L,756.236,1350.421
L,748.658,1343.827
L,741.141,1337.177
L,733.682,1330.472
L,726.281,1323.714
L,718.938,1316.902
L,711.652,1310.039
L,704.421,1303.123
L,697.245,1296.157
L,690.123,1289.141
L,683.054,1282.076
L,676.036,1274.962
L,669.07,1267.8
L,662.155,1260.592
L,655.288,1253.337
L,648.47,1246.037
L,641.7,1238.693
L,634.977,1231.305
L,628.299,1223.874
L,624.78,1219.92
L,618.171,1212.425
L,611.607,1204.888
L,605.087,1197.31
L,598.612,1189.691
L,592.183,1182.033
L,585.798,1174.334
L,579.459,1166.596
L,573.165,1158.82
L,566.917,1151.004
L,560.715,1143.151
L,554.558,1135.26
L,548.448,1127.331
L,542.383,1119.365
L,536.365,1111.363
L,530.393,1103.325
L,524.468,1095.251
L,518.589,1087.141
L,512.758,1078.997
L,506.973,1070.818
L,501.235,1062.605
L,495.545,1054.358
L,489.901,1046.078
L,484.306,1037.765
L,478.758,1029.42
L,473.258,1021.042
L,467.805,1012.633
L,462.401,1004.192
L,456.768,995.28
L,451.463,986.776
L,446.206,978.243
L,440.998,969.68
L,435.839,961.087
L,430.729,952.465
L,425.669,943.815
L,420.658,935.137
L,415.697,926.431
L,410.785,917.698
L,405.925,908.938
L,401.114,900.152
L,396.354,891.339
L,391.645,882.5
L,386.988,873.637
L,382.381,864.748
L,377.826,855.834
L,373.322,846.897
L,368.871,837.936
L,364.472,828.951
L,360.125,819.943
L,355.83,810.913
L,351.588,801.861
L,347.399,792.787
L,343.264,783.691
L,339.182,774.575
L,335.153,765.437
L,332.124,758.472
L,328.191,749.299
L,324.313,740.105
L,320.494,730.889
L,316.736,721.65
L,313.041,712.387
L,309.41,703.097
L,305.846,693.782
L,302.352,684.438
L,298.93,675.065
L,295.581,665.663
L,292.308,656.229
L,289.113,646.764
L,285.998,637.264
L,282.966,627.731
L,280.019,618.161
L,277.158,608.555
L,274.387,598.911
L,271.706,589.229
L,269.12,579.506
L,266.629,569.741
L,264.235,559.935
L,261.942,550.085
L,258.96,536.484
L,256.915,526.528
L,254.986,516.531
L,253.185,506.499
L,251.524,496.437
L,250.013,486.352
L,248.664,476.249
L,247.489,466.133
L,246.499,456.01
L,245.705,445.885
L,245.118,435.765
L,244.75,425.654
L,244.613,415.558
L,244.717,405.483
L,245.074,395.435
L,245.696,385.418
L,246.593,375.44
L,247.777,365.504
L,249.26,355.617
L,251.052,345.784
L,253.166,336.011
L,255.612,326.303
L,257.088,321.048
L,260.067,311.454
L,263.392,301.95
L,267.057,292.551
L,271.057,283.273
L,275.388,274.131
L,280.044,265.141
L,285.02,256.319
L,290.313,247.68
L,295.916,239.24
L,301.824,231.014
L,308.034,223.018
L,314.54,215.268
L,321.337,207.779
L,328.848,200.148
L,336.227,193.243
L,343.872,186.634
L,351.769,180.321
L,359.902,174.306
L,368.258,168.592
L,376.821,163.18
L,385.576,158.071
L,394.51,153.267
L,403.607,148.771
L,412.853,144.583
L,422.233,140.706
L,431.732,137.141
L,441.336,133.891
L,451.029,130.955
L,460.798,128.338
L,469.872,126.204
L,479.746,124.2
L,489.661,122.506
L,499.613,121.112
L,509.597,120.008
L,519.608,119.183
L,529.64,118.626
L,539.689,118.329
L,549.75,118.279
L,559.817,118.467
L,569.886,118.882
L,579.952,119.515
L,590.008,120.353
L,600.052,121.388
L,610.076,122.609
L,620.077,124.005
L,630.049,125.567
L,639.988,127.282
L,653.952,129.948
L,663.79,131.994
L,673.586,134.157
L,683.345,136.426
L,693.071,138.788
L,702.768,141.231
L,712.441,143.743
L,722.094,146.313
L,731.73,148.927
L,741.355,151.574
L,750.973,154.242
L,757.848,156.156
L,1150.968,263.016
L,1160.644,265.536
L,1170.323,268.045
L,1180.007,270.535
L,1189.699,272.993
L,1199.403,275.411
L,1209.12,277.778
L,1218.853,280.083
L,1227.408,282.048
L,1237.179,284.213
L,1246.97,286.297
L,1256.78,288.3
L,1266.61,290.222
L,1276.456,292.061
L,1286.32,293.818
L,1296.199,295.492
L,1306.093,297.082
L,1316.001,298.589
L,1325.921,300.012
L,1335.854,301.349
L,1345.797,302.602
L,1355.75,303.769
L,1365.712,304.85
L,1375.682,305.845
L,1385.659,306.753
L,1395.642,307.573
L,1405.631,308.306
L,1415.623,308.951
L,1425.619,309.507
L,1435.617,309.974
L,1445.616,310.351
L,1453.92,310.596
L,1463.919,310.809
L,1473.918,310.932
L,1483.916,310.967
L,1493.912,310.914
L,1503.907,310.774
L,1513.901,310.549
L,1523.893,310.239
L,1533.883,309.845
L,1543.871,309.367
L,1553.857,308.808
L,1563.84,308.167
L,1573.821,307.446
L,1583.798,306.646
L,1593.772,305.767
L,1603.743,304.81
L,1613.71,303.776
L,1623.673,302.667
L,1633.633,301.483
L,1643.588,300.225
L,1653.539,298.893
L,1663.485,297.49
L,1673.426,296.015
L,1679.028,295.152
L,1688.961,293.566
L,1698.884,291.904
L,1708.794,290.159
L,1718.687,288.326
L,1728.559,286.397
L,1738.405,284.367
L,1748.221,282.23
L,1758.004,279.978
L,1767.75,277.606
L,1777.454,275.107
L,1787.112,272.476
L,1796.721,269.705
L,1806.275,266.789
L,1815.772,263.721
L,1825.207,260.495
L,1834.577,257.104
L,1845.168,253.032
L,1854.384,249.271
L,1863.529,245.341
L,1872.606,241.25
L,1881.619,237.006
L,1890.572,232.619
L,1899.468,228.097
L,1908.311,223.448
L,1917.103,218.681
L,1925.85,213.804
L,1934.553,208.827
L,1943.218,203.757
L,1951.847,198.603
L,1960.443,193.373
L,1969.011,188.077
L,1977.554,182.722
L,1986.076,177.318
L,1990.872,174.252
L,1999.365,168.784
L,2007.832,163.272
L,2016.266,157.709
L,2024.657,152.087
L,2032.995,146.399
L,2041.272,140.637
L,2049.479,134.793
L,2057.607,128.861
L,2065.647,122.833
L,2073.589,116.7
L,2081.425,110.457
L,2089.146,104.095
L,2096.742,97.607
L,2104.205,90.985
L,2111.526,84.222
L,2118.695,77.31
L,2125.704,70.243
L,2132.543,63.012
L,2137.2,57.876
L,2143.737,50.356
L,2150.114,42.683
L,2156.356,34.882
L,2162.489,26.977
L,2168.537,18.991
L,2174.527,10.949
L,2182.596,0
L,2172.975,2.725
L,2163.352,5.445
L,2153.726,8.154
L,2144.095,10.846
L,2129.712,14.82
L,2120.062,17.447
L,2110.403,20.041
L,2100.734,22.6
L,2091.055,25.121
L,2081.365,27.602
L,2071.665,30.041
L,2061.954,32.436
L,2052.231,34.784
L,2042.497,37.083
L,2032.75,39.33
L,2022.991,41.524
L,2013.219,43.661
L,2003.434,45.74
L,1993.636,47.759
L,1983.823,49.714
L,1969.656,52.416
L,1959.808,54.207
L,1949.946,55.925
L,1940.07,57.565
L,1930.18,59.122
L,1920.277,60.593
L,1910.362,61.971
L,1900.434,63.254
L,1890.494,64.436
L,1880.542,65.513
L,1870.58,66.48
L,1860.607,67.333
L,1850.623,68.066
L,1840.629,68.677
L,1830.626,69.159
L,1820.614,69.508
L,1809.756,69.732
L,1799.727,69.79
L,1789.695,69.695
L,1779.665,69.437
L,1769.643,69.007
L,1759.634,68.394
L,1749.644,67.587
L,1739.678,66.577
L,1729.741,65.353
L,1719.838,63.905
L,1709.976,62.223
L,1699.776,60.216
L,1690.011,58.028
L,1680.302,55.593
L,1670.652,52.922
L,1661.066,50.023
L,1651.548,46.905
L,1642.102,43.578
L,1628.484,38.376
L,1619.23,34.577
L,1610.043,30.626
L,1600.907,26.559
L,1591.807,22.412
L,1580.436,17.16
M,960.622,874.848
L,962.257,878.368
L,963.889,881.889
L,965.514,885.413
L,967.13,888.941
L,968.734,892.476
L,972.79,901.619
L,976.711,910.82
L,980.468,920.09
L,984.03,929.439
L,988.078,940.992
L,991.093,950.547
L,993.774,960.202
L,996.05,969.957
L,997.85,979.812
L,999.31,992.16
L,999.746,1000.576
L,999.663,1009.007
L,998.987,1017.394
L,997.646,1025.682
L,995.566,1033.812
L,993.814,1038.895
L,991.702,1043.841
L,989.203,1048.601
L,986.288,1053.127
L,982.93,1057.368
L,978.869,1061.495
L,974.348,1065.143
L,969.44,1068.211
L,964.217,1070.593
L,958.75,1072.188
L,953.29,1072.914
L,947.75,1072.884
L,942.209,1072.179
L,936.749,1070.88
L,931.45,1069.068
L,924.494,1065.853
L,917.949,1061.943
L,911.761,1057.473
L,905.879,1052.576
L,900.25,1047.384
L,894.201,1041.354
L,888.424,1035.101
L,882.943,1028.602
L,877.777,1021.836
L,872.95,1014.78
L,868.883,1008.083
L,865.248,1001.137
L,862.181,993.951
L,859.816,986.536
L,858.286,978.9
L,857.691,970.066
L,858.283,961.162
L,860.014,952.384
L,862.839,943.931
L,866.71,936
L,870.908,929.6
L,875.743,923.672
L,881.084,918.136
L,886.8,912.912
L,892.762,907.92
L,900.303,902.01
L,908.05,896.446
L,916.036,891.34
L,924.293,886.807
L,932.854,882.96
L,938.256,880.977
L,943.76,879.235
L,949.338,877.672
L,954.968,876.23
L,960.622,874.848
M,932.854,811.824
L,927.682,813.029
L,922.523,814.275
L,917.393,815.606
L,912.304,817.063
L,907.27,818.688
L,901.44,820.853
L,895.704,823.277
L,890.058,825.929
L,884.503,828.778
L,879.034,831.792
L,872.343,835.739
L,865.783,839.887
L,859.356,844.23
L,853.061,848.762
L,846.898,853.476
L,840.736,858.478
L,834.726,863.664
L,828.879,869.031
L,823.208,874.579
L,817.726,880.308
L,814.22,884.177
L,810.785,888.108
L,807.401,892.086
L,804.053,896.095
L,800.722,900.12
L,795.713,892.284
L,790.716,884.441
L,785.743,876.586
L,780.806,868.71
L,775.918,860.808
L,770.725,852.272
L,765.601,843.698
L,760.544,835.083
L,755.553,826.428
L,750.628,817.73
L,745.766,808.99
L,740.967,800.207
L,736.229,791.379
L,731.302,782.028
L,726.69,773.105
L,722.159,764.134
L,717.729,755.112
L,713.423,746.036
L,709.261,736.903
L,705.266,727.713
L,701.459,718.461
L,697.861,709.146
L,694.493,699.765
L,690.742,688.272
L,687.958,678.735
L,685.452,669.113
L,683.224,659.392
L,681.271,649.559
L,678.886,634.764
L,677.688,624.729
L,677.11,614.667
L,677.507,604.692
L,679.229,594.921
L,682.63,585.468
L,685.984,579.413
L,690.141,573.815
L,694.991,568.935
L,700.428,565.036
L,706.342,562.38
L,713.351,561.092
L,720.654,561.354
L,728.088,562.853
L,735.488,565.275
L,742.69,568.308
L,751.191,572.556
L,759.199,577.235
L,766.777,582.318
L,773.993,587.775
L,780.91,593.58
L,788.185,600.275
L,795.21,607.303
L,802.011,614.617
L,808.614,622.171
L,815.045,629.917
L,821.331,637.809
L,829.426,648.336
L,835.474,656.394
L,841.438,664.491
L,847.32,672.627
L,853.121,680.804
L,858.84,689.022
L,864.479,697.283
L,870.038,705.587
L,875.519,713.935
L,880.921,722.328
L,886.245,730.767
L,891.493,739.253
L,896.665,747.787
L,903.994,760.188
L,908.984,768.842
L,913.913,777.537
L,918.792,786.266
L,923.635,795.019
L,928.454,803.789
L,932.854,811.824
M,2005.042,951.288
L,2008.496,957.963
L,2011.913,964.647
L,2015.257,971.347
L,2018.491,978.071
L,2021.578,984.828
L,2024.554,991.779
L,2027.37,998.799
L,2030.054,1005.917
L,2032.637,1013.159
L,2035.15,1020.552
L,2037.109,1026.684
L,2038.737,1032.887
L,2039.728,1039.112
L,2039.778,1045.313
L,2038.582,1051.44
L,2037.542,1054.195
L,2036.194,1056.834
L,2034.555,1059.265
L,2032.641,1061.397
L,2030.47,1063.14
L,2026.026,1065.124
L,2021.039,1065.822
L,2015.731,1065.48
L,2010.324,1064.348
L,2005.042,1062.672
L,1998.795,1060.09
L,1992.998,1057.106
L,1987.549,1053.791
L,1982.342,1050.214
L,1977.274,1046.448
L,1969.494,1040.341
L,1961.818,1033.972
L,1954.262,1027.372
L,1946.845,1020.569
L,1939.366,1013.376
L,1932.284,1006.247
L,1925.367,998.984
L,1918.607,991.593
L,1911.993,984.084
L,1905.514,976.465
L,1899.161,968.744
L,1892.922,960.931
L,1886.789,953.032
L,1880.751,945.057
L,1874.626,936.78
L,1868.751,928.675
L,1862.952,920.513
L,1857.229,912.295
L,1851.585,904.022
L,1846.02,895.697
L,1840.537,887.321
L,1835.135,878.896
L,1829.817,870.424
L,1824.584,861.906
L,1819.437,853.343
L,1813.474,843.18
L,1808.519,834.527
L,1803.646,825.833
L,1798.851,817.1
L,1794.128,808.327
L,1789.469,799.514
L,1784.87,790.662
L,1780.324,781.771
L,1775.825,772.841
L,1771.368,763.873
L,1766.946,754.866
L,1762.553,745.822
L,1758.184,736.739
L,1755.598,731.328
L,1751.26,722.188
L,1746.965,713.019
L,1742.745,703.831
L,1738.628,694.632
L,1734.645,685.433
L,1730.826,676.241
L,1727.2,667.066
L,1723.774,657.852
L,1720.856,649.34
L,1718.302,640.694
L,1716.255,631.748
L,1714.859,622.338
L,1714.258,612.3
L,1714.606,601.677
L,1716.113,591.131
L,1719.006,581.529
L,1723.512,573.737
L,1729.858,568.62
L,1735.623,566.978
L,1742.135,566.891
L,1749.072,568.076
L,1756.111,570.254
L,1762.93,573.144
L,1772.24,578.325
L,1780.529,584.325
L,1787.994,590.992
L,1794.832,598.176
L,1801.242,605.726
L,1809.418,616.044
L,1815.558,623.892
L,1821.698,631.771
L,1827.808,639.695
L,1833.857,647.677
L,1839.813,655.731
L,1845.645,663.871
L,1848.73,668.304
L,1854.321,676.6
L,1859.764,684.989
L,1865.082,693.458
L,1870.297,701.991
L,1875.432,710.574
L,1880.51,719.193
L,1888.042,732.108
L,2005.042,951.288
M,2291.926,1157.364
L,2011.594,626.184
L,2009.965,622.225
L,2008.298,618.234
L,2006.557,614.179
L,2004.704,610.028
L,2002.702,605.748
L,1999.998,600.133
L,1997.533,594.412
L,1995.842,588.738
L,1995.462,583.262
L,1996.93,578.136
L,1998.083,576.302
L,1999.529,574.605
L,2001.21,573.107
L,2003.067,571.871
L,2005.042,570.96
L,2009.045,570.232
L,2013.173,570.687
L,2017.328,572.053
L,2021.41,574.055
L,2025.322,576.42
L,2029.76,579.477
L,2033.878,582.648
L,2037.759,585.912
L,2041.483,589.251
L,2045.134,592.644
L,2052.255,599.376
L,2059.383,606.236
L,2066.498,613.221
L,2073.577,620.325
L,2080.6,627.543
L,2087.543,634.871
L,2094.385,642.304
L,2098.954,647.4
L,2105.582,655
L,2112.073,662.696
L,2118.427,670.486
L,2124.645,678.369
L,2130.727,686.343
L,2136.673,694.407
L,2142.484,702.56
L,2148.159,710.799
L,2153.7,719.124
L,2159.107,727.532
L,2164.379,736.022
L,2169.517,744.594
L,2174.522,753.244
L,2178.67,760.656
L,2181.178,765.248
L,2183.658,769.858
L,2186.115,774.479
L,2188.558,779.11
L,2190.994,783.744
L,2258.386,782.808
L,2253.806,774.491
L,2249.216,766.178
L,2244.608,757.875
L,2239.972,749.584
L,2235.298,741.312
L,2230.328,732.626
L,2225.303,723.968
L,2220.222,715.341
L,2215.082,706.748
L,2209.88,698.192
L,2204.613,689.677
L,2199.28,681.206
L,2193.878,672.781
L,2188.404,664.406
L,2182.856,656.084
L,2177.231,647.818
L,2171.528,639.61
L,2165.742,631.466
L,2162.602,627.12
L,2156.687,619.076
L,2150.688,611.098
L,2144.605,603.185
L,2138.44,595.336
L,2132.194,587.549
L,2125.868,579.825
L,2119.464,572.161
L,2112.981,564.557
L,2106.421,557.012
L,2099.786,549.524
L,2093.076,542.093
L,2086.293,534.717
L,2079.437,527.396
L,2072.51,520.128
L,2065.513,512.913
L,2058.446,505.749
L,2048.878,496.236
L,2041.652,489.192
L,2034.352,482.216
L,2026.97,475.328
L,2019.499,468.546
L,2011.931,461.891
L,2004.259,455.382
L,1996.475,449.038
L,1988.571,442.879
L,1980.54,436.923
L,1972.375,431.19
L,1964.067,425.7
L,1955.61,420.472
L,1947.946,416.052
L,1939.184,411.374
L,1930.242,407.025
L,1921.105,403.038
L,1911.757,399.444
L,1902.182,396.273
L,1889.914,392.964
L,1879.798,390.888
L,1869.558,389.504
L,1859.333,389.012
L,1849.26,389.609
L,1839.478,391.494
L,1832.35,393.9
L,1823.969,398.123
L,1816.194,403.59
L,1809.162,410.114
L,1803.009,417.503
L,1797.874,425.568
L,1793.759,434.367
L,1790.735,443.563
L,1788.677,453.039
L,1787.458,462.679
L,1786.954,472.368
L,1786.945,478.548
L,1787.13,484.705
L,1787.459,490.846
L,1787.884,496.976
L,1788.358,503.1
L,1782.401,497.322
L,1776.429,491.562
L,1770.423,485.835
L,1764.369,480.16
L,1758.25,474.552
L,1750.77,467.906
L,1743.168,461.396
L,1735.439,455.034
L,1727.58,448.833
L,1719.587,442.804
L,1711.454,436.961
L,1703.179,431.315
L,1693.51,425.1
L,1684.913,419.929
L,1676.147,415.049
L,1667.197,410.53
L,1658.046,406.439
L,1648.678,402.844
L,1639.076,399.813
L,1631.734,397.956
L,1621.704,396.075
L,1611.519,394.946
L,1601.285,394.639
L,1591.11,395.224
L,1581.102,396.771
L,1571.368,399.348
L,1563.562,402.324
L,1554.604,406.937
L,1546.205,412.585
L,1538.456,419.147
L,1531.446,426.499
L,1524.562,435.552
L,1519.392,444.185
L,1515.084,453.264
L,1511.572,462.706
L,1508.789,472.425
L,1506.668,482.338
L,1504.75,495.768
L,1503.926,505.816
L,1503.583,515.851
L,1503.698,525.864
L,1504.244,535.848
L,1505.686,549.744
L,1506.836,557.645
L,1508.176,565.52
L,1509.658,573.376
L,1511.236,581.219
L,1512.862,589.056
L,1505.575,582.203
L,1498.281,575.36
L,1490.969,568.536
L,1483.633,561.739
L,1476.264,554.979
L,1468.854,548.266
L,1461.394,541.608
L,1457.17,537.888
L,1449.617,531.335
L,1442.001,524.855
L,1434.319,518.452
L,1426.571,512.129
L,1418.753,505.889
L,1410.866,499.736
L,1402.907,493.672
L,1394.875,487.701
L,1386.768,481.827
L,1378.585,476.052
L,1370.325,470.38
L,1362.322,465.036
L,1353.904,459.577
L,1345.403,454.241
L,1336.816,449.042
L,1328.14,443.995
L,1319.373,439.113
L,1310.512,434.41
L,1301.554,429.901
L,1292.497,425.6
L,1283.339,421.52
L,1274.076,417.677
L,1264.706,414.082
L,1255.226,410.752
L,1243.294,407.004
L,1233.562,404.322
L,1223.733,401.98
L,1213.824,400.024
L,1203.854,398.5
L,1193.841,397.452
L,1183.804,396.926
L,1173.759,396.967
L,1163.726,397.621
L,1157.026,398.424
L,1147.06,400.192
L,1137.196,402.635
L,1127.496,405.739
L,1118.022,409.491
L,1108.833,413.878
L,1099.992,418.887
L,1091.559,424.504
L,1083.596,430.715
L,1079.182,434.616
L,1072.076,441.735
L,1065.529,449.372
L,1059.534,457.471
L,1054.083,465.976
L,1049.17,474.832
L,1044.786,483.984
