M,108.2,183.9
L,78.3,87.7
L,139.4,87.8
L,108.2,183.9
M,0.1,0.4
L,81.7,240.9
L,135.4,240.8
L,217.5,-0.1
L,166.9,0.2
L,151.1,51.6
L,66.5,51.6
L,49.9,0.4
L,0.1,0.4
